"pm10","pm2.5"
66,20
57,16.5
49,18.9
44,18.3
49,18.7
39,13.8
38,9.2
43,19.5
47,15.5
44,15.7
44,17.6
50,18.3
43,20.3
47,12.8
47,16.5
50,14.3
46,12.7
65,19.5
46,21.5
55,17.5
42,15.2
44,14.8
43,12.7
49,11.2
49,16.5
43,11.5
46,17.2
47,14.3
39,10.4
36,9.1
28,7.1
25,7.8
31,6.3
24,2.6
25,2.8
27,4.5
39,4.3
28,4.1
31,6.4
28,7.5
25,9.3
22,6.5
31,6.3
22,6.9
21,8
22,6.3
28,6.5
27,6.4
23,5.5
25,4.7
15,3.1
9,1.5
7,2.1
9,1.3
6,0
10,0.5
7,1.2
19,2
31,3
37,6.8
54,10.3
41,11.5
29,6.9
19,6.9
30,8.2
22,6.2
17,4
38,6.2
32,8.2
99,12.3
53,10
36,6.8
42,7.3
22,3.8
18,0.9
15,0.7
6,0.6
15,0
15,2.3168004040742
9,2.6
15,3.5
118,15.2
46,10.1
63,11.4
56,9.6
45,9.4
34,8.8
32,7.1
33,5.9
25,5.1
26,6.1
63,11
79,11.5
35,8.1
34,5
37,4.8
26,3.4
27,8.6
24,7.3
16,5
17,4.8
25,2.9
15,3.7
19,2.5
32,1.2
30,5.9
20,7.3
22,7.6
25,6.7
30,10.3
26,7.6
27,9
27,7.8
27,3.9
23,2.6
31,8.5
30,6.8
38,9.7
65,9.6
58,17.7
79,16.8
36,10
26,8.9
21,8.8
25,8.4
24,8
16,6
16,1
23,0.1
22,3.4
20,6.3
15,6.9
30,6.9
32,10.4
43,12.8
33,11.4
34,8.1
29,7.7
35,8.9
59,15.1
62,14.3
61,17.7
125,26.6
107,29.7
64,19.1
86,24.3
66,21.5
114,21.3
110,13.4
117,11
138,9.7
36,7.6
30,4.1
25,5
35,8.6
36,10
36,8.8
40,11.2
40,19.9
44,18.8
39,17.1
44,15
44,5.2
46,6
22,3.4
16,3.00314877733705
27,0
28,2.4
58,5
70,4.3
59,3.8
93,3.1
107,1
101,1.62618538795818
48,0.3
57,2.8
46,3.8
28,3.2
25,4
28,3.2
43,4.8
40,7.2
55,9.9
45,13.8
30,10.2
24,6
13,1.9
24,5.3
34,2.6
33,2.3
35,3.6
33,5.5
23,3.4
22,2.5
17,9.5
19,5.9
20,0.4
17,0.5
16,3.2
18,2.82457097544521
19,3.03615642975024
18,3.24774188405528
23,2.4
31,4.7
26,6.5
38,7.1
44,9.7
30,9.9
29,9.8
20,7.4
28,6.3
21,6.8
14,5.1
24,3
27,4.4
26,5.7
25,6.5
18,3.7
19,2.4
13,2.1
8,1.5
5,0.4
4,0.978130060110727
6,0.996098675767263
7,1.0140672914238
15,1.03203590708033
23,0.6
22,0
28,3.3
26,7.2
36,9
25,9.4
26,6.5
22,2.2
24,1.2
26,3.5
44,4.3
62,13.1
57,9.3
43,8.3
24,7.1
37,4.94220256389427
29.2770012049146,3.20888203680592
24.7086421790868,0.2
20.1402831532589,0.9
13,0.7
18,0.5
18,1.49508955861917
15,0.2
72,6.7
23,4.1
34,6.5
43,5.5
41,2.9
36,3.5
29,3.3
32,3
25,2.6
31,2.8
47,4.7
48,3.3
58,6.9
45,8.7
38,6.7
28,5.7
25,3.5
43,4
26,0.9
27,1.63771638825311
22,0.9
11,0.9
14,2.25916799394994
11,3.0324883788383
16,3.80580876372665
25,5
37,5.5
37,4
28,7.7
25,0.2
33,2.11580629935098
30,0.7
22,1.4
27,5.8
39,5.5
54,9.9
69,16
90,21.2
135,31.5
37,4.1
23,1
20,3.88498921212885
13,2.6
12,2.9
14,1.2
13,1.7
13,0.7
15,1
42,6.5
112,19.7
42,3.4
45,6
44,10.6
25,6.7
43,5.1
19,7.7
18,5.8
24,2.7
31,6
42,11.3
45,9.7
60,14.5
64,14.2
44,10.4
32,7.9
32,2.2
21,1.2
14,3.5
12,3.8
8,0.4
13,5.23660945351418
11,7.53507013840943
68,10.6
48,9.9
56,20.7
44,7.2
54,11.8
46,8.4
25,6.2
28,5.7
22,3
18,2.4
35,4.5
40,10.2
41,21.9
62,12
41,10.1
28,8.4
25,5.7
15,5
13,4.5
12,1.9
11,2.74683760390989
9,2.55846259159259
8,1.2
17,0.5
43,6.7
75,13
100,24.4
75,11.6
63,17.7
35,8.9
33,9.2
43,9.8
31,5.8
27,3.8
26,3.8
32,9.1
26,7.9
53,7.4
33,5.5
30,9.8
33,8.2
22,9.6
19,6.7
18,1.4
9,2.1687800224465
8,0.2
7,0.7
14,0.9
16,2.2
54,10.1
31,8.6
66,14.2
35,8.7
35,3.6
39,5
48,6.7
31,6.9
34,6.9
23,4
26,3.5
22,2.8
36,7.9
19,5.8
18,2.2
24,3.6
24,3.8
16,3.8
15,3.1
11,2.9
23,2.9
18,3.1
60,9.6
32,14.7
24,8.7
24,18.5
23,6.5
16,12.8
21,10.4
36,12.8
30,7.4
29,15.2
29,21.9
28,11.1
36,9.7
56,15
56,17.8
43,14.3
20,8
24,7
17,4.1
30,3.8
26,4.1
37,7.4
60,7.2
52,9.9
39,9.4
43,11.6
40,12.5
32,12.7
36,8.6
23,7
22,4.8
16,4.5
16,4.4
18,8.1
12,5.4
16,2.5
18,2.5
16,3.5
15,4.2
27,9.6
16,6.2
8,8.7
9,5.8
10,6
7,5.3
16,4.3
21,7
14,5
24,1.7
31,13
18,8.4
25,3.5
24,5.7
27,11.5
26,11.7
22,16.4
24,6.9
23,10.8
17,13
25,9.6
25,9.9
39,14.7
44,19.7
44,17.5
33,18
20,8.7
15,6.8
19,4.3
21,5
25,6.2
22,4.5
28,6.7
31,16.2
41,9.4
23,8.2
19,5.3
18,3.3
8,2.6
8,2.6
10,5.1
10,6.5
7,5.3
9,3.6
9,3.8
8,3.6
14,5
32,4
53,6
14,4.7
11,1.7
11,0.2
11,2
21,5.1
19,2.9
15,2
25,1.7
14,2.6
8,1.4
7,4.08552177801251
11,7.2
13,6.5
9,2.6
8,2.1
4,4
9,4.3
9,3.1
11,4.8
9,3.5
9,0.7
7,2.93019607530325
8,3.3
7,6.2
11,4
11,3.3
15,1.4
24,1.9
17,2.5755179921015
21,2.91625886177673
20,3.6
20,3.8
16,1.9
20,2.4
21,3.1
9,4.1
11,4.3
10,5.8
10,5.3
12,3.3
9,0.2
15,5.5
19,5.5
12,7
9,5.3
13,1.4
8,3.1
15,2.4
3,0.9
9,4.1
12,3.3
10,3.8
12,2.4
12,0.9
19,1.9
26,2.4
17,5.8
23,12
14,6.9
11,7.7
13,6.5
9,1.9
8,2.60100635807888
6,0.9
5,3
4,0.7
0,1.69823652866555
1,1.90078686429882
3,2.10333719993209
2,2.30588753556536
4,2
4,3.8
6,3.5
4,2.8
3,5.5
6,5
5,0
8,0
8,3.3
8,2.8
13,4.8
10,3.8
12,1.6
9,1.2
10,1.4
9,1.42659272984655
5,1.38171103274673
4,1.4
11,0.6
7,1.77504324439811
3,2.32501389805472
1,2.6
3,3.3
3,6.7
8,6.2
10,0.2
7,1.83281008511761
7,1.2
8,1.2
12,0.7
28,3.94422360407628
22,7.7
20,6.5
20,4.8
56,4.1
18,2.9
18,3.3
18,2.9
14,2.7
12,3.6
9,3.8
9,4.6
8,0.4
6,2.62272795010496
5,3.12181353776007
4,3.62089912541518
5,4.6
6,4.6
22,3.1
25,2.9
10,5.7
11,3.8
9,1.5
4,1.2
5,1.99066768946095
3,2.18596028661416
7,2.8
5,1.4
12,2.6
25,4.3
17,2.4
20,1.7
20,4.8
20,3.1
24,0
24,0
19,5
19,8.5
9,5.8
15,3.4
16,2.6
22,7.4
25,6.2
29,3.6
17,9.4
14,7.2
18,3.6
13,0.4
13,0.2
13,8.2
11,4.3
16,4.64735187749038
11,4.5881034260528
18,5.3
11,4.3
10,1
8,0.2
6,4.3
11,2.6
10,0
8,6
4,3.3
2,2.86619160174592
3,2.39500563815022
3,1.7
6,1.2
5,1.7
6,3.1
6,2.2
11,3.4
10,3.4
8,1.2
11,0.7
9,1.40308873731027
8,1.54912202097073
11,1.69515530463118
12,2.1
12,1.7
15,1
13,3.1
11,1
9,1.72321264930429
6,1.5
6,2.9
11,2.1
12,1.2
8,4.3
10,3.6
8,2.75693846307461
10,0.3
18,4.6
5,6.5
8,4.5
12,3.3
10,2.6
10,0.7
8,3.5
12,3.5
15,6
21,4
25,1.2
26,8.2
24,7.7
21,6.3
12,7.2
22,4.5
16,6.5
25,12.8
26,8.4
18,5
23,4
26,4
19,5.5
25,4.5
21,5.8
38,12.1
17,8.7
15,4.6
17,2.2
13,1.9
19,2.0774229439009
20,0.7
18,3.1
15,1.9
19,4
33,5.5
41,6
40,8
53,16.5
54,19.5
51,14.7
32,9.6
40,10.8
38,12.8
39,11.4
34,14.8
31,10.9
28,8.5
29,8.9
28,5.3
32,3.8
28,6.7
22,7.2
24,5.8
26,4.3
29,4.5
28,6
29,6.3
47,8
56,10.1
54,18.7
58,24.1
54,20
48,20.7
56,13
37,16.4
37,13.5
32,12.3
32,10.1
22,9.2
24,8
39,9.9
68,14.5
85,21.2
27,7.2
26,8.2
33,5.8
17,4.3
18,7
21,7.2
19,5
15,2.4
43,1.4
20,0.9
21,4.6
25,5.8
11,6
9,5.5
11,0
7,1.75963067184268
7,1.57083793619759
8,1.38204520055249
11,0.9
8,1.4
7,0.7
20,2.2
9,3.1
10,2.9
17,1.4
15,4.6
12,4
13,3.93759889838282
17,3.99176621807565
12,4.04593353776848
39,4.10010085746131
58,5
21,3.1
10,2.69755637785251
10,1.9
9,0.4
13,2.56921406531735
25,3.3
37,4.8
24,5.8
22,6.7
21,5.5
28,5.8
19,4.5
32,4.3
25,2.9
67,6.5
71,8.9
102,14.4
67,9.6
55,5.8
18,5
15,3.6
13,1.9
13,2.4
25,3.1
23,5.3
39,6.5
38,8
31,5.8
35,10.4
34,6.5
26,6
21,6.2
17,8.4
12,5.5
17,1.9
15,0.9
18,3.8
12,4.5
16,4.7
15,2.8
21,5.7
18,3.8
27,0.2
25,0.4
37,0.4
23,3.1
35,6.9
15,6.5
13,4.7
16,0.9
7,2.05882776624238
8,0.2
11,4.8
8,3.8
6,1.1
6,0.2
5,1.4
5,0.7
2,0.2
0,1.9
2,1.72424481628804
2,1.95119399847842
5,2.1781431806688
7,1.7
9,5
7,1.4
5,3.1997471485197
9,3.76423051798814
29,5.3
14,5
11,1.7
8,0
3,1.05207403595288
2,1
12,0.7
15,1.9
8,1.9
14,1.0962394315588
13,0
11,1.2
16,0.2
9,1.9
6,3.8
10,5.3
12,5.7
13,4
12,2.9
16,4.3
17,3.8
25,3.8
31,3.6
28,4.1
22,3.4
25,3.1
24,3.6
23,4.3
28,3.6
34,7.9
38,7.9
41,6
50,11.1
47,16.7
39,9.4
38,13.8
39,8.9
38,5
26,8.2
46,13
51,11.8
34,7.5
31,6.8
26,6.5
25,4.6
20,3.4
15,5.8
15,3.8
16,2.6
7,2.1
9,2.95474194445603
12,3.22500211457311
12,0.2
29,6.5
66,16.4
29,11.8
34,9.4
45,11.8
36,10.3
39,20.2
45,19.4
21,15.9
20,9.6
40,12.1
40,12.8
43,8.7
24,6.5
24,7.5
57,12.3
70,7.7
24,3.4
25,5.5
35,5.1
31,5
33,5.3
42,3.1
33,2.4
12,0
9,0.2
13,2.8
18,3.8
22,4.5
25,7.2
38,7.4
26,9.6
24,7.4
22,8.2
41,6.5
36,3.8
34,5
30,4.3
25,8.2
29,4.3
21,0.7
17,2.23861006787716
22,0.9
17,4.5
10,3.8
12,2.8
10,0.9
20,4.10678422501992
39,3.1
59,12.8
40,8.2
82,17.7
64,16.7
35,11.0108027643528
14,1.5
49,16
41,12.3
31,10.1
33,7.5
41,6
53,5
56,10.1
65,13.4
49.0668924286451,10.3250222566864
40,11.3
23,6.8
10,3.8
14,1.7
11,0
10,0.9
9,2.4
21,2.7
35,6.5
46,5.3
57,8.9
58,15.2
46,12.5
51,8
40,12.3
29,6.4
29,5.3
36,9.2
43,11
24,6.2
30,2.1
17,4
21,4.8
25,3.3
23,1.6
26,1
24,4.8
12,5
7,2.6
12,2.6
9,2.9
14,3.8
43,5.1
30,4.8
33,3.3
30,2.4
22,2.4
35,6
25,4.5
21,2.6
20,1
16,3.1
12,4.2
15,2.8
14,3.1
13,4
10,4.3
22,4.8
19,4.3
10,3.1
7,1.4
5,0.4
7,4.3
17,3.6
7,3.4
9,3.4
10,5.1
10,4.1
15,1.2
34,1.9
28,5.3
26,7.5
20,6
18,4.8
15,6.8
21,8.5
24,6.3
25,7.3
26,6.8
30,7.5
50,8.4
14,6
20,3.6
20,2.4
21,4.1
25,6.5
21,4.8
15,3.1
20,1.7
27,4
49,6
38,9.9
62,11.1
55.9343524843203,14.5
55.2426156899936,11.5
54.550878895667,14.9
53.8591421013403,11.8
53.1674053070136,12.1
52.4756685126869,19.9
51.7839317183602,10.6
51.0921949240335,12.3
50.4004581297068,8.9
49.7087213353801,13
49.0169845410534,13
48.3252477467267,10.6
47.6335109524,10.4
46.9417741580733,7
46.2500373637466,6.5
45.5583005694199,5.8
44.8665637750932,7.3
44.1748269807665,7.2
43.4830901864398,4.1
42.7913533921131,6.5
42.0996165977864,5.3
41.4078798034597,6.5
40.716143009133,8.7
40.0244062148063,6.8
39.3326694204796,4.1
38.6409326261529,2.7
37.9491958318262,10.3
37.2574590374995,7.4
36.5657222431728,3.6
35.8739854488462,2.9
35.1822486545195,2.2
34.4905118601928,3.6
33.7987750658661,8.4
33.1070382715394,6.3
32.4153014772127,2.9
31.723564682886,0.7
31.0318278885593,1
30.3400910942326,2
29.6483542999059,1.44185641195836
28.9566175055792,1.23815209801738
28.2648807112525,1.0344477840764
30,0.2
18,1.2
18,1.4
31,3.8
9,3.6
19,0.7
9,3.6
22,5.5
25,9.6
18,7.5
24,6
20,7.4
24,6.5
22,7.2
17,5.8
18,3.1
20,4.5
33,7.2
35,6.7
24,5.3
15,3.3
19,3.6
14,2.4
14,0.7
11,1.53799711259784
13,1.54263700267938
9,0.4
15,1
26,4.5
64,12
57,15
39,19
24,5.8
31,7
42,17.5
29,7.9
27,8.6
33,7.9
29,7.7
30,8
45,10.4
41,7.7
48,7.5
32,4.6
25,1.9
20,0.7
17,0.7
24,1.7
23,2.4
12,1.5
17,1.5
16,2.6
33,2.6
42,5.6
48,13.8
70,22.4
61,18.7
34,8.7
44,17
47,16.4
49,13.3
64,17.2
83,17.7
50,11.1
52,12.8
63,14.5
125,25.3
80,15.7
35,9.6
17,5.5
18,3.3
14,3.6
11,2.9
14,0.5
12,1.2
21,1.3
57,6.2
54,5.8
52,5.6
41,10.9
57,17.2
26,6.5
24,5.7
25,5.5
25,7.5
37,11.1
38,10.9
43,10.9
53,15.4
42,12
29,7.2
57,6.9
29,5
25,1.2
21,3.3
26,3.1
17,2.9
16,4
22,8.57247063265766
42,11.6796791695976
80,14.1
105,19.8
126,26.7
83,17.1
60,14.1
71,13.9
63,17.9
45,13.7
34,10.5
38,13.7
37,15.1
26,9.1
19,7.2
41,11
37,12
39,12.2
41,16.1
39,12.9
35,10
29,6.8
26,4.2
24,3.2
22,3.9
23,5.4
28,8.6
25,5.9
32,8.6
31,7.9
35,12.4
29,10.8
22,9.3
19,6.1
11,4
16,5
14,2.6
14,2.1
14,4
8,2.1
9,0.9
10,1.3
52,3.3
64,4.2
76,12.7
76,25
77,32.1
50,25.5
50,24.1
35,19.3
24,17.6
20,14.4
21,12.7
18,11.3
12,7.9
11,4.7
14,5.9
13,7.1
22,8.6
25,9.3
32,12.9
35,11.5
24,12.7
33,12.4
41,14.6
38,10.7
25,6.2
21,3.8
15,3.8
19,2.3
20,0
27,1
25,1.2
32,0.7
27,2.6
13,2.9
9,2
17,2.2
10,4.1
7,5.1
7,3.4
17,0.8
7,2.4
10,3.9
11,2.7
13,1
18,0
33,1.5
29,3.4
33,5.6
27,8.2
36,5.8
22,0.7
37,0.2
23,1.9
30,2.07667384518948
39,2.36399648505946
22,2.6
18,3.1
21,3.3
16,1.9
20,5.5
23,6.5
26,7.3
30,9.7
22,9.6
15,5.8
19,2.4
16,2.9
21,5.3
39,6.3
39,5.8
72,8
29,5.8
26.9099244379348,5.11551637457177
19,4.5
9,3.6
11,1.9
9,2.04670951868073
5,1.62897538296018
8,1.21124124723962
9,0
19,1.2
15,1.9
21,1.9
8,1.94443961136748
20,2.0544979546836
12,1.1
19,2.9
20,6.2
24,6
20,6.9
18,6.2
22,6
23,7.9
35,6.5
27,5
37,3.8
20,3.4
9,1.7
10,0.2
20,0.1
28,0.530934728482624
26,0
29,1.2
15,2.4
20,2.3
14,1.7
20,2.7
17,3
29,4.6
39,12.7
27,9.8
26,5.9
13,1.7
21,0.4
21,2.3
26,3.6
25,5.3
52,6.3
29,8.2
30,5.8
27,3.1
12,3.8
16,5.6
14,3.1
12,1.4
8,1.7
10,0.9
21,2.2
25,5.2
45,9.2
81,23.6
69,16.2
53,13
44,8.9
30,5.3
32,7.7
28,10.9
34,11.6
22,8.2
31,11.1
42,11.8
43,10.6
43,13
31,10.4
20,9.7
22,6.5
17,2
15,2.2
10,2.8
13,0.9
10,1.4
21,4.7
30,6.3
51,11.2
60,18.6
64,30.7
44,14
50,19
30,19
31,8.4
25,9.4
17,8
19,4.3
11,3.6
20,4.6
19,6.7
23,8.4
27,9.2
33,14.7
14,8.4
12,3.8
8,1
11,1
10,1.2
13,2
22,3.9
24,8.7
28,8.2
47,12.5
56,18.2
48,22.6
35,13.7
33,11.3
25,8.9
25,7.2
28,14
24,11.3
31,10.3
31,14
40,11.1
85,15.3
44,10.4
51,9.4
29,6
20,3.3
8,1.4
7,2.29645029554861
8,1.4
13,1.7
64,1.5
44,5.5
67,15.2
66,13.8
65,24.9
47,22.9
36,17.7
30,14.3
28,8.2
34,10.2
18,7.8
21,6.1
18,4.6
51,7.3
61,13.8
80,15.8
46,11.3
41,8.9
33,7.5
27,5.3
19,3.1
15,2.7
13,2.9
23,2.6
29,3.6
94,13
71,10.9
63,12.1
45,11.6
35,9.4
25,7
38,8
44,13.7
41,13.7
24,9.6
31,10.6
41,11.6
39,7.5
52,13
71,16.5
42,12.5
35,8.2
40,6.5
24,4.8
10,2.6
13,0.9
18,0
31,3.1
32,4.8
79,13
41,8.4
50,10
76,20.4
43,8.2
19,7.7
38,5.4
52,17.2
39,14.2
42,14.7
54,16.7
47,12.8
49,18.5
65,17.5
45,14.5
41,10.4
49,8.9
72,11.5
57.0398548413426,9.25832537777273
49.7744977903521,8.16241549872276
43,6.1
32,7.2
29,6.8
30,5.8
36,5.8
32,5.8
42,7.6
56,16.3
67,20.7
46,15.3
35,13.1
36,15.2
29,11.1
26,12.8
27,11.2
36,15.8
60,11.3
44,11.3
32,7.5
72,19
44,11.8
34,10
37,17.2
25,1.8
19,7.5
17,6.5
25,6.5
53,8.7
111,13.8
100,22.8
67,35.7
78,39.5
72,42.9
72,43.9
110,62.2
131,63.4
84,38
98,41.2
80,40.9
156,36.2
396,41.5
55,22.7
42,17.1
48,26.2
47,26.1
52,21.8
55,22.5
45,20.2
39,14
41,11.8
66,10.1
62,7.7
60,9.1
57,7.9
41,7.9
43,6.8
58,10.3
99,8.7
134,8.5
96,9.4
77,7.2
50,6.7
40,4.3
23,3.6
17,2.4
15,1.2
20,1.5
20,3.4
44,2.2
37,0
12,1.63764401550824
12,2.10385924717295
16,2.7
7,3.6
12,1.9
12,1.4
20,4.8
21,5.6
31,5.1
26,5.4
29,12.6
42,14
36,18
23,10.1
23,10.2
30,8.5
25,7.8
46,7.3
61,14.3
48,10.6
39,6.6
47,14
31,8.4
16,3.1
13,2.4
10,1.7
13,3.1
10,2.8
16,1.9
23,1.9
38,7
69,13.3
69,14
68,19
91,25.4
40,9.7
56,16.3
51,18.5
45,12.3
58,22.7
44,13.5
50,15.5
55,24.9
53,18.2
42,11.4
80,18.7
39,9.2
38,10.6
23,9.1
32,8.4
36,6.5
38,7.5
38,6.5
47,12.8
51,15
52,16.2
50,13.1
47,21.7
44,13.8
43,16.3
39,12
36,15.2
27,13.5
19,7.9
40,7
38,7.2
27,6
32,6
37,5.8
22,5.8
18,7.7
93,7.7
68,9.9
64,9.9
85,13
68,16.5
212,8.9
241,10.5
35,6.2
12,4.3
22,5
23,3.6
24,3.1
23,4.6
15,11.6
18,8
13,7.5
20,10.6
24,7
21,6
29,7.8
38,17.2
29,12.8
22,7.2
12,1.2
15,1.2
11,0.3
16,3.8
26,2.4
15,0.7
7,1.9
15,3.1
17,3.4
14,5.5
19,3.1
33,4.3
29,9.1
31,6.7
21,4.3
33,7
28,10.6
26,10.6
27,7.8
30,8.7
50,10.4
71,13.5
54,13
51,10.1
58,10.1
44,6
40,2.1
32,2.2
31,2.4
30,2.4
27,2.2
33,3.9
54,7.6
93,16.5
70,14.6
78,20.3
96,29
73,24.2
63,21.7
53,12.1
57,18.5
39,13.6
58,23.5
41,21.2
49,15.2
28,9.7
38,8.7
29,7.3
34,7.2
38,7.9
29,7.2
26,5.3
20,3.9
19,5.1
26,5.1
24,3.8
41,4.4
29,7
48,6.4
67,25
79,31.5
75,36.8
46,18.7
43,15.5
37,11.6
38,15.8
44,20.7
41,15.8
39,17
38,13.5
35,16.2
35,4.8
27,6.5
27,5.8
21,5
14,1.7
18,0.4
8,2.6
12,1.9
18,1
30,7
30,7.7
36,7.5
68,22.9
64,28.8
53,24.3
38,14.5
43,13.2
29,12.3
60,21.7
37,24.1
36,18.9
26,10.9
47,25.3
23,8.7
24,11.1
22,6.8
20,4.6
17,6.5
22,6.8
15,5.1
13,4.1
17,4.6
23,4.6
22,5.3
48,12.3
53,13
41,12.8
46,15.7
32,10.6
18,7.5
38,15.8
44,21.9
32,11.6
27,9.2
36,11.9
37,12.6
50,18
40.967346588199,12.8510325502028
36.380891062878,10.9680862657152
32,8.4
24,8
31,6.8
25,4.8
15,4.6
12,3.4
13,1.5
22,4.1
62,7
72,12.1
70,10.2
66,20
67,18.7
40,11.3
27,8.9
29,8.2
41,9.7
26,5.5
40,8.9
43,10.4
42,9.9
47,9.9
54,13.5
55,11.1
34,8.5
27,4.8
18,3.8
10,2.7
16,1.2
14,1.2
14,1.2
25,2.5
112,13.3
95,14.8
106,26
50,8.9
51,10.8
49,11.1
59,14.3
42,16.7
35,10.4
43,14.3
43,16.4
46,12
53,10.6
64,9.9
47,12.4
48,17.2
46,15
27,13.7
24,6.9
21,3.3
21,2.1
15,1.4
16,4.5
32,4.8
56,5.8
72,10.6
44,12.6
64,15.5
60,12.5
49,9.7
57,9.2
28,7.1
39,16.9
39,8.9
34,12.7
43,11.8
52,17
72,19.2
86,18.7
36,7
33,6.9
26,5.5
27,3.8
19,3.3
17,1.9
19,0.7
20,4.8
29,6
76,10.1
86,9.7
87,17.2
85,18.9
75,17.7
58,17.8
55,17.5
36,8.6
44,7.8
50,17.2
45,13.7
57,13.7
44,12.3
46,11.8
51,12
42,11.8
50,13.7
34,13.9
29,8.9
21,5.7
27,5.5
31,6.5
34,7
54,5.8
59,9.4
65,12.3
33,10.4
36,13.3
37,18.9
33,15.9
32,13.2
29,8.9
28,12.5
24,10.4
25,14
29,10.2
45,19.5
37,15.3
43,18.5
48,16
47,17.9
42,11.5
27,7.5
23,6.3
23,5.6
23,4.6
23,4.1
30,4.3
42,4.8
42,9.7
57,14.2
45,18.9
35,15.1
56,31
