"","co1","so2","ozone","temp","rh"
"7609",0.46,0.1,0,55,53
"7610",0.504,0.3,0,54,55
"7611",0.54,0.4,0,52,63
"7612",0.65,0.7,0,51,69
"7613",0.69,0.9,0,50,72
"7614",0.709,1,0,49,75
"7615",0.614,0.8,0,50,72
"7616",0.769,1.2,0,49,75
"7617",0.806,1.5,0.001,53,65
"7618",0.376,0.3,0.01,57,51
"7619",0.241,0.3,0.021,58,47
"7620",0.197,0.6,0.027,60,45
"7621",0.203,0.3,0.029,62,41
"7622",0.177,0.2,0.034,63,32
"7623",0.175,0.1,0.034,62,34
"7624",0.198,0.1,0.029,62,38
"7625",0.234,0.1,0.025,61,42
"7626",0.309,0.2,0.019,61,45
"7627",0.343,1.2,0.015,60,46
"7628",0.296,1.15,0.019,60,48
"7629",0.267,1.1,0.021,59,51
"7630",0.26,1.2,0.02,59,54
"7631",0.244,1.2,0.0235151923969515,59,53
"7632",0.211,1.6,0.027,58,56
"7633",0.213,1.1,0.026,57,60
"7634",0.207,0.6,0.026,57,64
"7635",0.176,0.3,0.03,56,67
"7636",0.157,0.1,0.033,56,69
"7637",0.147,0.1,0.033,55,68
"7638",0.145,0.1,0.033,56,67
"7639",0.151,0,0.03,55,74
"7640",0.156,0,0.029,55,75
"7641",0.159,0,0.03,56,71
"7642",0.169,0.1,0.031,57,65
"7643",0.171,0.3,0.032,59,58
"7644",0.161,1,0.032,61,51
"7645",0.1695,1.5,0.033,61,50
"7646",0.178,1.7,0.032,61,51
"7647",0.179,1.7,0.03,61,51
"7648",0.187,2.6,0.03,62,49
"7649",0.201,2.4,0.029,62,46
"7650",0.207,0.9,0.026,62,48
"7651",0.219,0.3,0.023,57,72
"7652",0.287,0,0.014,55,88
"7653",0.266,0,0.018,57,76
"7654",0.291,0,0.014,56,85
"7655",0.233,0,0.018,56,80
"7656",0.212,0,0.018,55,87
"7657",0.178,0,0.024,56,88
"7658",0.171,0,0.022,56,88
"7659",0.168,0,0.022,57,88
"7660",0.166,0,0.021,58,89
"7661",0.162,0,0.024,58,91
"7662",0.174,0,0.022,59,91
"7663",0.192,0,0.021,60,91
"7664",0.216,0,0.02,61,91
"7665",0.246,0,0.016,61,91
"7666",0.24,0,0.014,62,92
"7667",0.257,0,0.011,63,91
"7668",0.274,0.1,0.012,63,91
"7669",0.254,0.1,0.013,63,92
"7670",0.276,0.1,0.01,63,93
"7671",0.288,0.1,0.008,65,94
"7672",0.259,0.1,0.011,66,94
"7673",0.278,0.1,0.008,66,94
"7674",0.305,0.1,0.006,67,94
"7675",0.269,0.1,0.009,68,94
"7676",0.22,0.1,0.014,70,94
"7677",0.189,0.1,0.016,71,93
"7678",0.154,0.1,0.016,71,92
"7679",0.124,0.1,0.017,73,87
"7680",0.1,0.1,0.019,74,83
"7681",0.094,0.1,0.017,73,88
"7682",0.088,0.1,0.018,74,84
"7683",0.086,0.1,0.019,75,81
"7684",0.081,0.1,0.018,74,83
"7685",0.107,0.1,0.035,57,87
"7686",0.139,0.1,0.027,54,89
"7687",0.177,0.1,0.025,54,85
"7688",0.192,0.1,0.024,53,88
"7689",0.252,0.1,0.016,53,90
"7690",0.26,0.1,0.016,53,84
"7691",0.294,0.1,0.016,55,78
"7692",0.218,0.2,0.011,58,67
"7693",0.168,0.1,0.015,61,55
"7694",0.167,0.1,0.017,61,54
"7695",0.163,0.1,0.018,62,51
"7696",0.17,0.1,0.018,62,52
"7697",0.185,0.1,0.019,63,44
"7698",0.272,0.1,0.01,61,53
"7699",0.255,0.1,0.012,60,54
"7700",0.273,0.1,0.008,58,63
"7701",0.251,0.1,0.008,59,56
"7702",0.223,0,0.01,58,54
"7703",0.263,0.1,0.004,56,57
"7704",0.198,0.1,0.017,56,46
"7705",0.151,0.1,0.023,55,43
"7706",0.139,0,0.024,54,44
"7707",0.14,0,0.024,53,49
"7708",0.14,0.1,0.022,52,53
"7709",0.151,0,0.019,50,58
"7710",0.177,0,0.016,49,60
"7711",0.25,0.1,0.007,49,61
"7712",0.289,0.1,0.008,50,54
"7713",0.295,0.3,0.011,52,49
"7714",0.268,0.3,0.016,55,45
"7715",0.247,0.2,0.0205841842530819,59,40
"7716",0.179,0.1,0.0250728043382675,61,37
"7717",0.169,0.2,0.029,64,33
"7718",0.156,0.1,0.0316943991424083,68,29
"7719",0.158,0.1,0.0331001247562493,69,29
"7720",0.163,0.2,0.0329557879919656,70,29
"7721",0.2,0.3,0.031,69,34
"7722",0.257,0.1,0.025,65,46
"7723",0.317,0.1,0.018,63,54
"7724",0.319,0.1,0.016,61,58
"7725",0.305,0.1,0.014,60,61
"7726",0.245,0.1,0.019,59,61
"7727",0.262,0.1,0.012,57,65
"7728",0.244,0,0.012,56,68
"7729",0.225,0,0.012,55,70
"7730",0.206,0,0.01,54,75
"7731",0.209,0,0.008,53,78
"7732",0.2,0,0.009,53,77
"7733",0.204,0,0.005,52,79
"7734",0.263,0.1,0,51,80
"7735",0.509,0.7,0,50,84
"7736",0.726,1.2,0,50,83
"7737",0.464,0.4,0.006,54,72
"7738",0.325,0.1,0.017,58,62
"7739",0.196,0,0.028,61,56
"7740",0.19,0.1,0.032,62,52
"7741",0.187,0.1,0.036,65,48
"7742",0.19,0.2,0.04,67,45
"7743",0.193,0.3,0.044,69,42
"7744",0.202,0.4,0.045,69,42
"7745",0.205,0.3,0.043,69,44
"7746",0.276,0.2,0.032,67,50
"7747",0.595,0.3,0.007,65,57
"7748",0.641,0.4,0.003,63,61
"7749",0.434,0.1,0.016,62,62
"7750",0.34,0,0.023,62,63
"7751",0.276,0,0.028,61,63
"7752",0.247,0,0.033,61,63
"7753",0.218,0.1,0.034,60,65
"7754",0.208,0,0.032,59,68
"7755",0.203,0,0.03,57,71
"7756",0.193,0,0.028,56,73
"7757",0.194,0,0.027,56,74
"7758",0.205,0,0.025,56,75
"7759",0.249,0,0.017,55,76
"7760",0.299,0.1,0.011,54,77
"7761",0.332,0.2,0.01,55,74
"7762",0.285,0.2,0.015,58,68
"7763",0.203,0.2,0.029,63,59
"7764",0.181,0.3,0.038,66,51
"7765",0.191,0.4,0.042,69,45
"7766",0.185,0.3,0.042,71,41
"7767",0.162,0.3,0.044,72,36
"7768",0.173,0.3,0.043,73,33
"7769",0.19,0.3,0.041,73,33
"7770",0.279,0.2,0.03,70,41
"7771",0.377,0.2,0.014,67,46
"7772",0.427,0.2,0.008,64,53
"7773",0.315,0.1,0.018,62,61
"7774",0.248,0.1,0.024,62,63
"7775",0.235,0.1,0.023,61,65
"7776",0.246,0.1,0.019,60,66
"7777",0.238,0.1,0.017,59,69
"7778",0.236,0.1,0.019,58,73
"7779",0.239,0,0.02,57,74
"7780",0.242,0,0.016,57,73
"7781",0.268,0,0.012,58,74
"7782",0.187,0,0.019,57,65
"7783",0.124,0.1,0.03,54,53
"7784",0.129,0,0.03,52,52
"7785",0.134,0,0.03,52,52
"7786",0.136,0,0.027,49,56
"7787",0.137,0,0.027,48,54
"7788",0.139,0,0.029,48,49
"7789",0.135,0,0.032,49,44
"7790",0.141,0,0.034,51,38
"7791",0.137,0,0.036,51,34
"7792",0.131,0,0.037,51,32
"7793",0.143,0,0.036,51,32
"7794",0.158,0,0.036,50,32
"7795",0.188,0,0.03,49,36
"7796",0.266,1.6940658945086e-21,0.022,47,42
"7797",0.296,-6.7762635780344e-21,0.021,46,44
"7798",0.246,0,0.026,45,44
"7799",0.289,0,0.0221370589461747,43,50
"7800",0.302,0,0.0169988339374316,42,54
"7801",0.369,0,0.012,40,60
"7802",0.33,0,0.012,39,63
"7803",0.323,0,0.01,39,64
"7804",0.348,0,0.005,38,69
"7805",0.41,0,0.001,37,74
"7806",0.407,0,0.001,36,77
"7807",0.437,0.1,0,35,83
"7808",0.464,0.6,0.001,35,85
"7809",0.37,0.4,0.004,38,72
"7810",0.279,0.1,0.017,42,56
"7811",0.175,0.1,0.03,46,40
"7812",0.176,0.1,0.034,48,34
"7813",0.165666666666667,0,0.035,50,31
"7814",0.155333333333333,0,0.038,52,28
"7815",0.145,0,0.041,54,25
"7816",0.156,0.1,0.041,54,26
"7817",0.155,0,0.041,55,27
"7818",0.21,0,0.033,53,31
"7819",0.28,0,0.026,52,33
"7820",0.513,0.1,0.003,50,38
"7821",0.67,0.3,0.001,48,48
"7822",0.575,0.4,0,46,56
"7823",0.532,0.2,0.001,45,57
"7824",0.458,0.1,0.001,45,58
"7825",0.417,0.1,0.002,43,61
"7826",0.403,0.1,0.001,43,65
"7827",0.398,0.2,0,42,68
"7828",0.416,0.4,0,41,73
"7829",0.428,0.4,0,41,75
"7830",0.552,1.3,0,41,77
"7831",0.833,3.1,0,40,77
"7832",0.956,2.9,0,40,75
"7833",0.604,1.3,0.002,44,61
"7834",0.53,0.9,0.004,48,54
"7835",0.387,0.7,0.011,54,43
"7836",0.201,0.2,0.03,59,32
"7837",0.182,0.1,0.036,60,29
"7838",0.16,0.1,0.042,61,27
"7839",0.16,0.1,0.044,62,26
"7840",0.182,0.1,0.043,62,29
"7841",0.193,0.1,0.038,61,31
"7842",0.285,0.1,0.023,58,36
"7843",0.318,0.3,0.016,57,42
"7844",0.245,0.7,0.022,55,45
"7845",0.253,0.5,0.016,54,50
"7846",0.258,0.7,0.014,52,52
"7847",0.232,0.6,0.024,53,48
"7848",0.206,0.4,0.032,53,48
"7849",0.19,0.3,0.033,53,50
"7850",0.179,0.2,0.033,52,52
"7851",0.193,0.1,0.026,51,57
"7852",0.201,0.1,0.024,50,60
"7853",0.218,0,0.019,49,63
"7854",0.249,0,0.012,49,66
"7855",0.32,0.2,0.002,48,69
"7856",0.3,0.1,0.009,49,64
"7857",0.281,0.2,0.015,51,59
"7858",0.244,0.6,0.019,54,54
"7859",0.222,0.7,0.024,57,54
"7860",0.209,0.7,0.03,60,54
"7861",0.202,0.6,0.037,63,53
"7862",0.171,0.4,0.043,64,53
"7863",0.182,0.3,0.041,65,56
"7864",0.184,0.2,0.041,65,59
"7865",0.211,0.2,0.038,65,59
"7866",0.233,0.2,0.035,65,60
"7867",0.215,0.2,0.036,65,61
"7868",0.217,0.1,0.034,65,63
"7869",0.216,0.1,0.031,64,65
"7870",0.208,0.1,0.03,63,67
"7871",0.19,0.1,0.033,63,69
"7872",0.181,0.1,0.034,62,72
"7873",0.164,0.1,0.037,62,74
"7874",0.155,0,0.037,62,75
"7875",0.155,0,0.035,61,77
"7876",0.157,0,0.034,61,79
"7877",0.157,0,0.033,61,80
"7878",0.167,0,0.029,61,80
"7879",0.19,0,0.025,61,81
"7880",0.195,0,0.024,61,83
"7881",0.202,0,0.022,62,84
"7882",0.199,0,0.022,63,83
"7883",0.195,0,0.024,65,80
"7884",0.169,0,0.03,69,71
"7885",0.165,0,0.033,71,67
"7886",0.171,0.1,0.035,72,65
"7887",0.181,0.1,0.035,73,64
"7888",0.166,0.1,0.04,75,57
"7889",0.207,0.1,0.031,72,66
"7890",0.217,0,0.029,70,72
"7891",0.224,0,0.027,68,73
"7892",0.213,0,0.024,67,76
"7893",0.212,0.1,0.025,67,77
"7894",0.216,0,0.027,68,77
"7895",0.216,0,0.026,68,77
"7896",0.208,0,0.023,67,79
"7897",0.197,0,0.025,67,80
"7898",0.168,0,0.029,67,81
"7899",0.155,0,0.03,67,82
"7900",0.154,0,0.031,66,83
"7901",0.147,0,0.029,66,84
"7902",0.15,0,0.028,66,86
"7903",0.145,0,0.028,66,87
"7904",0.142,0,0.028,66,87
"7905",0.14,0,0.028,67,85
"7906",0.139,0,0.029,68,82
"7907",0.144,0,0.031,69,80
"7908",0.152,0,0.031,70,78
"7909",0.153,0,0.032,72,75
"7910",0.166,0,0.03,70,81
"7911",0.158,0.1,0.027,69,88
"7912",0.149,0,0.026,69,90
"7913",0.147,0,0.024,69,91
"7914",0.147,0,0.023,69,91
"7915",0.158,0,0.022,69,92
"7916",0.16,0,0.023,69,93
"7917",0.142,0,0.027,69,93
"7918",0.14,0,0.027,69,94
"7919",0.137,0,0.027,69,94
"7920",0.133,0,0.028,69,94
"7921",0.131,0,0.029,69,94
"7922",0.133,0,0.027,69,94
"7923",0.134,0,0.026,70,94
"7924",0.121,0,0.028,71,93
"7925",0.143,0,0.008,58,92
"7926",0.155,0,0.005,51,94
"7927",0.155,0,0.006,49,94
"7928",0.156,0,0.006,49,93
"7929",0.162,0,0.006,47,92
"7930",0.162,0,0.007,45,92
"7931",0.159,0,0.008,44,92
"7932",0.165,0,0.008,44,92
"7933",0.163,0,0.01,44,89
"7934",0.168,0,0.01,43,90
"7935",0.174,0,0.01,43,91
"7936",0.17,0,0.012,41,91
"7937",0.173,0,0.012,41,90
"7938",0.173,0,0.012,41,90
"7939",0.174,0,0.012,41,91
"7940",0.171,0,0.012,41,91
"7941",0.168,0,0.012,40,91
"7942",0.161,0,0.012,39,92
"7943",0.151,0,0.013,40,92
"7944",0.151,0,0.013,40,92
"7945",0.149,0,0.013,40,92
"7946",0.144,0,0.014,39,91
"7947",0.141,0,0.014,39,91
"7948",0.138,0,0.014,38,91
"7949",0.137,0,0.013,38,91
"7950",0.143,0,0.012,39,93
"7951",0.145,0,0.012,38,93
"7952",0.15,0,0.011,38,93
"7953",0.151,0,0.011,38,93
"7954",0.149,0,0.012,38,93
"7955",0.154,0,0.012,39,91
"7956",0.16,0,0.011,39,90
"7957",0.155,0,0.011,39,88
"7958",0.16,0,0.011,40,86
"7959",0.17,0,0.009,41,85
"7960",0.173,0,0.009,41,85
"7961",0.183,0,0.007,41,89
"7962",0.187,0,0.007,41,89
"7963",0.183,0,0.007,42,88
"7964",0.182,-3.3881317890172e-21,0.006,42,87
"7965",0.192,0,0.006,42,86
"7966",0.183,0,0.007,42,86
"7967",0.165,0,0.00699647460902262,42,86
"7968",0.17,0,0.007,41,86
"7969",0.162,0,0.008,41,85
"7970",0.161,0,0.008,41,85
"7971",0.158,0,0.008,41,86
"7972",0.161,0,0.006,41,90
"7973",0.16,0,0.006,40,91
"7974",0.159,0,0.006,40,92
"7975",0.163,0,0.004,41,92
"7976",0.151,0,0.005,41,93
"7977",0.154,0,0.006,40,93
"7978",0.168,0,0.005,41,93
"7979",0.18,0,0.005,42,92
"7980",0.188,0,0.005,42,92
"7981",0.1895,0.1,0.004,42,91
"7982",0.191,0.1,0.005,43,91
"7983",0.214,0,0.004,43,91
"7984",0.202,0,0.004,43,90
"7985",0.208,0,0.003,43,90
"7986",0.202,0,0.003,44,90
"7987",0.221,0,0.002,44,91
"7988",0.223,0,0.002,44,90
"7989",0.238,0,0,44,91
"7990",0.246,0,0,44,91
"7991",0.251,0,0,44,92
"7992",0.207,0,0.001,43,93
"7993",0.197,0,0,43,94
"7994",0.185,0,0.001,44,94
"7995",0.193,0,0.001,44,94
"7996",0.205,0,0,44,94
"7997",0.212,0.1,0,44,93
"7998",0.214,0.1,0,44,93
"7999",0.249,0.2,0,44,93
"8000",0.246,0.2,0,44,93
"8001",0.237,0.2,0.001,44,93
"8002",0.223,0.1,0.001,44,93
"8003",0.223,0.2,0.001,45,91
"8004",0.22,0.2,0.002,45,88
"8005",0.256,0.2,0.002,46,83
"8006",0.229,0.2,0.004,48,78
"8007",0.241,0.2,0.004,48,78
"8008",0.245,0.1,0.004,49,77
"8009",0.232,0.1,0.004,49,78
"8010",0.226,0.1,0.005,49,78
"8011",0.215,0,0.007,49,77
"8012",0.224,0,0.008,50,75
"8013",0.224,0,0.01,49,74
"8014",0.202,0,0.013,48,76
"8015",0.193,0,0.013,47,76
"8016",0.218,0,0.013,47,75
"8017",0.178,0,0.016,46,75
"8018",0.186,0,0.012,45,79
"8019",0.21,0,0.003,44,87
"8020",0.212,0,0.001,43,90
"8021",0.212,0.1,0.001,42,89
"8022",0.233,0.1,0,41,88
"8023",0.331,0.4,0,41,89
"8024",0.512,0.7,0,41,90
"8025",0.433,0.5,0.002,42,83
"8026",0.317,0.2,0.007,44,75
"8027",0.299,0.1,0.01,46,67
"8028",0.321,0.2,0.009,48,63
"8029",0.352,0.3,0.009,49,61
"8030",0.339,0.3,0.008,50,58
"8031",0.326,0.3,0.007,50,59
"8032",0.372,0.3,0.004,51,63
"8033",0.449,0.4,0.001,51,65
"8034",0.539,0.6,0,51,67
"8035",0.892,1.1,0,50,71
"8036",1.095,1.6,0,49,77
"8037",1.565,2.2,0,47,82
"8038",1.632,2.6,0,45,84
"8039",1.502,2.5,0,44,89
"8040",1.604,3.4,0,44,91
"8041",1.732,3.5,0,43,92
"8042",1.763,3.4,0,42,92
"8043",1.714,3.2,0,41,92
"8044",1.715,3.4,0,41,93
"8045",1.607,3.5,0,40,94
"8046",1.499,3.5,0,39,94
"8047",1.035,2.6,0,39,94
"8048",0.861,2.2,0,40,94
"8049",0.363,0.5,0.002,43,86
"8050",0.322,0.3,0.006,46,72
"8051",0.233,0.2,0.014,49,59
"8052",0.187,0.3,0.023,52,49
"8053",0.167,0.1,0.03,54,43
"8054",0.14,0.1,0.035,56,38
"8055",0.137,0.1,0.037,58,33
"8056",0.138,0.1,0.037,58,35
"8057",0.157,0.1,0.035,57,38
"8058",0.205,0,0.027,55,43
"8059",0.261,0,0.018,53,49
"8060",0.344,0,0.006,52,53
"8061",0.321,0,0.009,50,58
"8062",0.276,0,0.012,49,61
"8063",0.331,0,0.008,47,65
"8064",0.401,0.1,0.001,46,70
"8065",0.674,0.5,0,44,76
"8066",0.635,0.6,0,43,80
"8067",0.681,0.8,0,42,84
"8068",0.627,1.1,0,41,87
"8069",0.472,0.8,0,41,86
"8070",0.578,1.4,0,41,88
"8071",0.744,1.7,0,41,88
"8072",0.92,2.4,0,41,86
"8073",0.85,1.9,0,44,74
"8074",0.836,1.3,0.002,48,64
"8075",0.408,0.3,0.00832476143609599,52,51
"8076",0.384,0.3,0.015,54,47
"8077",0.334,0.4,0.019,56,44
"8078",0.348,0.3,0.019,58,43
"8079",0.316,0.3,0.02,60,40
"8080",0.227,0.1,0.027,60,38
"8081",0.214,0.1,0.027,60,40
"8082",0.285,0.1,0.016,58,48
"8083",0.394,0.1,0.004,56,52
"8084",0.586,0.5,0.001,54,57
"8085",0.775,1.2,0.001,52,64
"8086",0.752,1.4,0.001,51,69
"8087",0.714,1.2,0,50,69
"8088",0.771,1.4,0.001,49,71
"8089",0.635,1.1,0.001,48,72
"8090",0.564,0.9,0,47,74
"8091",0.678,1.1,0.001,46,79
"8092",0.674,1.4,0.001,45,80
"8093",0.667,2,0.001,44,83
"8094",0.9,2.5,0,44,87
"8095",1.142,3.5,0.001,43,87
"8096",1.282,4,0.001,43,86
"8097",1.176,3.3,0.001,46,76
"8098",0.416,0.5,0.007,50,66
"8099",0.255,0.2,0.015,52,59
"8100",0.176,0.1,0.025,55,52
"8101",0.172,0.2,0.028,56,49
"8102",0.176,0.3,0.032,58,46
"8103",0.184,0.3,0.033,59,43
"8104",0.178,0.2,0.034,59,42
"8105",0.196,0.1,0.031,58,45
"8106",0.269,0.1,0.021,56,52
"8107",0.409,0.1,0.01,54,55
"8108",0.278,0,0.024,53,54
"8109",0.304,0,0.018,52,56
"8110",0.297,0,0.017,51,58
"8111",0.26,0,0.02,50,56
"8112",0.299,0,0.01,48,61
"8113",0.356,0,0.006,46,65
"8114",0.238,0,0.02,46,65
"8115",0.253,0,0.017,44,69
"8116",0.256,0,0.015,44,72
"8117",0.243,0,0.013,43,73
"8118",0.281,0,0.007,42,77
"8119",0.315,0,0.004,41,77
"8120",0.338,0.1,0.003,41,76
"8121",0.313,0.1,0.008,43,71
"8122",0.311,0.2,0.012,46,67
"8123",0.231,0.1,0.022,51,55
"8124",0.201,0.3,0.028,54,49
"8125",0.198,0.5,0.029,56,48
"8126",0.186,0.8,0.033,58,43
"8127",0.187,1,0.034,59,40
"8128",0.191,0.9,0.035,60,39
"8129",0.212,0.6,0.031,58,44
"8130",0.236,0.3,0.029,56,52
"8131",0.287,0.2,0.021,54,59
"8132",0.373,0.1,0.011,53,62
"8133",0.374,0,0.014,52,63
"8134",0.357,0,0.013,52,64
"8135",0.376,0,0.0123819089818435,51,66
"8136",0.355,0,0.012,50,67
"8137",0.372,0,0.01,49,71
"8138",0.331,0,0.014,48,70
"8139",0.298,0,0.017,48,70
"8140",0.293,0,0.015,47,72
"8141",0.285,0,0.013,46,75
"8142",0.293,0,0.012,46,76
"8143",0.322,0,0.006,45,79
"8144",0.47,0,0.002,45,80
"8145",0.358,0.1,0.007,47,75
"8146",0.314,0,0.014,51,72
"8147",0.26,0,0.021,54,67
"8148",0.257,0,0.026,56,60
"8149",0.234,0.1,0.028,58,56
"8150",0.211,0.1,0.032,61,50
"8151",0.19,0.1,0.035,62,46
"8152",0.182,0.1,0.036,62,45
"8153",0.172,0.1,0.035,62,46
"8154",0.208,0,0.028,60,51
"8155",0.399,0,0.009,58,57
"8156",0.661,0.2,0,55,64
"8157",0.816,0.5,0,53,70
"8158",1.01133333333333,0.766666666666667,-0.00087411276755948,51.2152823749418,75.4790006785381
"8159",1.20666666666667,1.03333333333333,-0.000685111794091638,49.5808013288136,80.2173125225455
"8160",1.402,1.3,0,48,84
"8161",1.384,1.5,0,46,86
"8162",0.948,1.3,0,45,88
"8163",0.996,1.5,0,44,88
"8164",0.908,1.7,0,43,90
"8165",0.777,1.4,0,43,90
"8166",0.826,1.6,0,42,90
"8167",0.912,1.9,0,43,91
"8168",1.192,2.8,0,43,90
"8169",1.197,2.5,0,46,78
"8170",1.065,2.1,0,50,67
"8171",0.647,1.2,0.004,56,54
"8172",0.471,0.5,0.01,61,46
"8173",0.25,0.2,0.022,63,40
"8174",0.16,0.3,0.028,65,36
"8175",0.131,0.2,0.036,66,32
"8176",0.133,0.1,0.038,67,32
"8177",0.234,0.2,0.033,66,32
"8178",0.237,0.4,0.029,64,35
"8179",0.502,0.2,0.003,61,47
"8180",0.606,0.4,0,58,58
"8181",0.54,1.1,0.001,57,62
"8182",0.395,0.1,0.007,56,63
"8183",0.283,0,0.017,55,63
"8184",0.243,0,0.019,54,66
"8185",0.247,0,0.018,53,70
"8186",0.216,0,0.023,53,73
"8187",0.211,0,0.02,52,77
"8188",0.31,0.1,0.002,50,82
"8189",0.254,0,0.007,50,82
"8190",0.288,0,0.006,51,78
"8191",0.356,0.1,0.005,51,77
"8192",0.371,0.2,0.006,50,77
"8193",0.38,0.2,0.009,53,69
"8194",0.261,0.1,0.02,58,58
"8195",0.203,0.3,0.028,62,53
"8196",0.186,0.4,0.034,64,51
"8197",0.183,0.6,0.034,67,46
"8198",0.19,1,0.036,69,44
"8199",0.182,0.9,0.04,71,41
"8200",0.179,0.9,0.042,72,39
"8201",0.213,0.6,0.042,70,45
"8202",0.312,0.3,0.031,68,52
"8203",0.36,0.2,0.028,66,60
"8204",0.421,0.2,0.018,64,66
"8205",0.366,0.1,0.02,64,69
"8206",0.308,0,0.02,63,69
"8207",0.382,0.1,0.012,61,72
"8208",0.469,0.2,0,58,77
"8209",0.618,0.5,0,56,82
"8210",0.626,0.7,0,54,81
"8211",0.38,0.3,0,53,70
"8212",0.254,0,0.003,52,70
"8213",0.249,0.1,0.001,51,74
"8214",0.32,0.4,0,50,75
"8215",0.553,1.1,0,49,75
"8216",0.927,1.8,0,49,74
"8217",1.028,2.5,0,52,66
"8218",0.734,1.8,0.001,53,61
"8219",0.455,0.9,0.003,57,52
"8220",0.561,1.2,0.003,61,47
"8221",0.508,1.3,0.004,64,41
"8222",0.573,1.3,0.005,66,42
"8223",0.435,0.9,0.011,68,34
"8224",0.356,0.6,0.017,71,30
"8225",0.288,0.3,0.017,69,32
"8226",0.456,0.3,0.003,66,38
"8227",0.619,1,0,63,44
"8228",0.595,0.9,0,62,48
"8229",0.679,1.1,0,59,55
"8230",0.716,1.2,0,57,59
"8231",0.471,0.5,0.001,57,57
"8232",0.433,0.5,0.001,56,60
"8233",0.313,0.2,0.006,56,61
"8234",0.301,0.2,0.002,55,64
"8235",0.283,0.1,0.003,55,66
"8236",0.29,0.2,0.001,53,69
"8237",0.279,0.3,0.001,52,74
"8238",0.273,0.2,0.003,52,76
"8239",0.38,0.5,0,52,80
"8240",0.455,0.7,0,53,83
"8241",0.464,0.6,0.002,55,84
"8242",0.288,0.2,0.014,62,75
"8243",0.209,0.1,0.022,66,65
"8244",0.201,0.2,0.023,66,67
"8245",0.196,0.3,0.029,70,58
"8246",0.187,0.4,0.033,72,47
"8247",0.173,0.6,0.038,74,39
"8248",0.183,0.6,0.038,76,34
"8249",0.226,0.6,0.033,76,34
"8250",0.74,0.8,0.007,73,39
"8251",1.241,1.5,0,69,44
"8252",1.004,1.2,0,66,48
"8253",0.914,0.7,0,63,56
"8254",1.109,1.1,0,61,60
"8255",1.612,2.3,0,58,66
"8256",1.384,2.4,0,56,73
"8257",1.155,2.3,0,55,75
"8258",0.956,1.8,0,54,75
"8259",0.921,1.4,0,53,76
"8260",0.76,1.2,0,51,79
"8261",0.612,1,0,51,76
"8262",0.587,1.1,0,50,79
"8263",0.964,2.2,0,50,79
"8264",0.533,1.3,0,50,76
"8265",0.43,0.7,0.002,52,71
"8266",0.35,0.5,0.005,56,73
"8267",0.263,0.2,0.015,61,71
"8268",0.239,0.1,0.022,67,68
"8269",0.206,0.1,0.027,71,64
"8270",0.2,0.2,0.031,74,60
"8271",0.184,0.2,0.031,76,58
"8272",0.188,0.2,0.032,76,58
"8273",0.201,0.1,0.033,75,61
"8274",0.243,0.1,0.027,74,66
"8275",0.239,0.1,0.025,73,68
"8276",0.294,0.1,0.016,71,74
"8277",0.228,0.1,0.021,70,77
"8278",0.176,0.1,0.022,69,79
"8279",0.153,0.1,0.021,70,80
"8280",0.117,0.1,0.024,70,79
"8281",0.115,0,0.025,71,78
"8282",0.121,0,0.024,71,80
"8283",0.115,0,0.024,71,80
"8284",0.103,0,0.023,71,81
"8285",0.104,0.1,0.023,71,81
"8286",0.123,0,0.018,69,83
"8287",0.136,0.1,0.017,69,84
"8288",0.149,0.1,0.013,68,86
"8289",0.165,0.1,0.01,69,87
"8290",0.172,0,0.015,70,84
"8291",0.148,0,0.023,72,77
"8292",0.131,0,0.029,74,71
"8293",0.137,0,0.029,75,68
"8294",0.144,0.1,0.028,74,71
"8295",0.15,0,0.024,71,83
"8296",0.165,0.1,0.023,71,81
"8297",0.161,0.1,0.022,71,84
"8298",0.157,0,0.021,70,85
"8299",0.154,0.1,0.018,70,87
"8300",0.152,0.05,0.019,71,84
"8301",0.143,0,0.019,71,83
"8302",0.135,0,0.018,71,86
"8303",0.143,0,0.0171941893403389,70,90
"8304",0.143,0,0.017,70,90
"8305",0.113,0,0.019,72,87
"8306",0.103,0,0.021,72,85
"8307",0.105,0,0.022,64,87
"8308",0.12,0,0.024,54,90
"8309",0.12,0,0.031,53,88
"8310",0.127,0,0.029,53,90
"8311",0.134,0,0.026,53,91
"8312",0.145,0,0.022,53,92
"8313",0.153,0,0.02,53,92
"8314",0.149,0,0.02,53,90
"8315",0.163,0,0.02,53,87
"8316",0.177,0,0.021,54,85
"8317",0.165,0,0.027,55,81
"8318",0.153,0,0.028,56,71
"8319",0.148,0,0.027,56,70
"8320",0.163,0,0.023,56,72
"8321",0.179,0,0.021,56,72
"8322",0.184,0,0.021,56,71
"8323",0.185,0,0.017,55,71
"8324",0.176,0,0.018,55,71
"8325",0.164,0,0.019,55,63
"8326",0.14,0,0.025,56,53
"8327",0.133,0,0.025,55,55
"8328",0.135,0,0.025,55,54
"8329",0.129,0,0.029,54,53
"8330",0.133,0,0.029,54,54
"8331",0.132,0,0.029,53,56
"8332",0.124,0,0.03,51,58
"8333",0.13,0,0.026,50,62
"8334",0.168,0,0.019,49,65
"8335",0.264,0,0.008,48,68
"8336",0.411,0.3,0.001,48,70
"8337",0.492,0.6,0.003,49,66
"8338",0.342,0.3,0.009,53,54
"8339",0.256,0.2,0.018,57,44
